index,street_name,URL
200,Avebury Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Avebury+Road&town=London
201,Ashby Mews,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Ashby+Mews&town=London
202,Anstridge Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Anstridge+Road&town=London
203,Amen Court,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Amen+Court&town=London
204,Albert Cottages,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Albert+Cottages&town=London
205,Albion Yard,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Albion+Yard&town=London
206,Arica Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Arica+Road&town=London
207,Allhallows Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Allhallows+Road&town=London
208,Arnull's Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Arnull's+Road&town=London
209,Archway Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Archway+Road&town=London
210,Aylwin Estate,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Aylwin+Estate&town=London
211,Atlas Mews,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Atlas+Mews&town=London
212,Atwater Close,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Atwater+Close&town=London
213,Abbey View,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Abbey+View&town=London
214,Assata Mews,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Assata+Mews&town=London
215,Ashton Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Ashton+Road&town=London
216,Ashley Walk,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Ashley+Walk&town=London
217,Anvil Close,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Anvil+Close&town=London
218,Acton Lane,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Acton+Lane&town=London
219,Anatola Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Anatola+Road&town=London
220,Acacia Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Acacia+Road&town=London
221,Annesley Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Annesley+Road&town=London
222,Avon Court,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Avon+Court&town=London
223,Audley Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Audley+Road&town=London
224,Anglesea Avenue,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Anglesea+Avenue&town=London
225,Argall Avenue,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Argall+Avenue&town=London
226,Ardbeg Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Ardbeg+Road&town=London
227,Alan Hocken Way,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Alan+Hocken+Way&town=London
228,Aisgill Avenue,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Aisgill+Avenue&town=London
229,Aquinas Street,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Aquinas+Street&town=London
230,Alfriston Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Alfriston+Road&town=London
231,All Saints Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=All+Saints+Road&town=London
232,Alperton Street,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Alperton+Street&town=London
233,Ambler Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Ambler+Road&town=London
234,Ashbury Place,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Ashbury+Place&town=London
235,Agaton Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Agaton+Road&town=London
236,Admiral Place,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Admiral+Place&town=London
237,Aintree Avenue,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Aintree+Avenue&town=London
238,Arragon Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Arragon+Road&town=London
239,Athens Gardens,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Athens+Gardens&town=London
240,Alconbury Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Alconbury+Road&town=London
241,Acland Crescent,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Acland+Crescent&town=London
242,Ashby Grove,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Ashby+Grove&town=London
243,Abbotsleigh Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Abbotsleigh+Road&town=London
244,Alric Avenue,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Alric+Avenue&town=London
245,Arodene Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Arodene+Road&town=London
246,Aviary Close,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Aviary+Close&town=London
247,Atwell Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Atwell+Road&town=London
248,Abercorn Close,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Abercorn+Close&town=London
249,Algernon Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Algernon+Road&town=London
250,Adam Walk,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Adam+Walk&town=London
251,Albert Way,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Albert+Way&town=London
252,Arundel Place,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Arundel+Place&town=London
253,Aberfoyle Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Aberfoyle+Road&town=London
254,Ashbrook Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Ashbrook+Road&town=London
255,Albert Drive,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Albert+Drive&town=London
256,Ashfield Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Ashfield+Road&town=London
257,Apollo Way,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Apollo+Way&town=London
258,Althorne Gardens,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Althorne+Gardens&town=London
259,Alvington Crescent,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Alvington+Crescent&town=London
260,Ash Close,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Ash+Close&town=London
261,Asolando Drive,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Asolando+Drive&town=London
262,Allerton Walk,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Allerton+Walk&town=London
263,Antigua Walk,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Antigua+Walk&town=London
264,Apprentice Way,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Apprentice+Way&town=London
265,Armadale Close,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Armadale+Close&town=London
266,Alexander Evans Mews,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Alexander+Evans+Mews&town=London
267,Albion Square,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Albion+Square&town=London
268,Ardwick Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Ardwick+Road&town=London
269,Albion Terrace,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Albion+Terrace&town=London
270,Amiel Street,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Amiel+Street&town=London
271,Angles Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Angles+Road&town=London
272,Abernethy Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Abernethy+Road&town=London
273,Allenswood Road,https://find-energy-certificate.digital.communities.gov.uk/find-a-certificate/search-by-street-name-and-town?street_name=Allenswood+Road&town=London
